account_id,year_month_run,year_month_won,year_month_upgraded,upgraded_boolean,age_in_months,pre_upgrade_plan,post_upgrade_plan,upgrade_levels,num_agents,mrr_delta,num_trig,num_automations,num_tags,num_macros,num_groups,num_orgs,num_fields,enabled_HC,enabled_redaction,enabled_insights,enabled_talk,enabled_widget,enabled_csat,enabled_hours,enabled_slas,enabled_HCcode,enabled_community,num_apps,num_tix_solved
988056,201610,201604,201611,1,6,Essential,Team,1,3,44,6,1,68,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,114
988331,201608,201605,201609,1,3,Essential,Team,1,1,16,6,1,7,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,20
988877,201610,201605,201611,1,5,Team,Professional,1,6,27,7,1,1197,4,2,37,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,194
988956,201610,201604,201611,1,6,Team,Professional,1,5,52,8,1,19,4,3,1,0,0,0,NULL,0,0,0,0,0,0,1,1,349
989041,201608,201605,201609,1,3,Professional,Enterprise,1,18,-897,15,1,162,4,13,12,2,0,0,1,0,1,0,0,0,NULL,NULL,1,4
989266,201607,201605,201608,1,2,Essential,Team,1,2,28,6,1,11,39,1,1,0,0,0,NULL,1,1,0,1,0,NULL,NULL,1,334
990110,201610,201604,201611,1,6,Team,Professional,1,8,-106,6,3,4503,151,3,2,0,0,0,NULL,0,1,0,0,0,NULL,NULL,5,41180
990224,201607,201606,201608,1,1,Essential,Enterprise,3,3,110,6,1,3,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
990242,201608,201605,201609,1,3,Team,Professional,1,4,224,6,1,4509,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,1,14988
990366,201606,201605,201607,1,1,Team,Professional,1,3,102,11,2,98,4,3,2677,0,1,0,NULL,0,1,0,1,0,0,1,4,124
991852,201609,201605,201610,1,4,Essential,Team,1,6,8,6,1,0,4,1,1,3,1,0,NULL,0,1,0,0,0,1,1,0,0
991950,201606,201604,201607,1,2,Essential,Team,1,2,9,6,1,177,4,1,1,0,1,0,NULL,1,1,0,0,0,0,1,1,22
993061,201605,201604,201605,1,1,Team,Professional,1,14,476,7,1,11,4,5,1,1,0,0,NULL,0,1,0,1,0,NULL,NULL,3,651
993095,201606,201605,201607,1,1,Essential,Team,1,17,390,6,1,4,4,3,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,NULL
993333,201610,201604,201611,1,6,Team,Professional,1,1,30,11,1,228,3,1,109,0,1,0,NULL,0,1,0,0,0,1,1,3,273
994039,201610,201604,201611,1,6,Professional,Enterprise,1,2,132,7,1,1598,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,1,172
994448,201607,201605,201608,1,2,Team,Professional,1,1,34,10,1,1927,67,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,2671
994715,201608,201606,201609,1,2,Team,Professional,1,3,22,11,1,52,4,1,2,1,1,0,NULL,0,1,0,0,0,0,1,2,54
995886,201606,201605,201607,1,1,Essential,Team,1,1,16,6,1,20,5,1,2,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,68
996063,201606,201605,201607,1,1,Essential,Team,1,4,14,6,1,4,25,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,540
996708,201606,201605,201607,1,1,Essential,Professional,2,3,16,6,1,200,4,1,1,5,0,0,1,0,1,0,0,0,0,1,2,80
996843,201610,201605,201611,1,5,Team,Professional,1,2,11,6,1,98,5,1,1,0,1,0,NULL,0,1,0,0,0,1,1,2,174
996853,201610,201607,201611,1,3,Essential,Team,1,2,57,6,1,2,4,1,1,0,0,0,NULL,0,1,0,1,0,0,1,0,12
997102,201607,201605,201608,1,2,Essential,Team,1,1,74,6,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
997335,201610,201606,201611,1,4,Essential,Team,1,3,23,6,1,68,5,2,1,0,1,0,NULL,0,1,0,1,0,1,1,1,523
997337,201609,201606,201610,1,3,Essential,Professional,2,2,150,6,1,5,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,5
997678,201610,201605,201611,1,5,Essential,Professional,2,2,45,6,1,162,4,2,1,0,0,0,NULL,0,1,0,0,0,0,1,1,189
997746,201608,201606,201609,1,2,Professional,Enterprise,1,2,152,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,NULL
997848,201607,201604,201608,1,3,Team,Professional,1,2,68,7,1,3,4,2,1,0,1,0,NULL,0,0,0,0,0,0,1,0,137
997930,201607,201606,201608,1,1,Team,Enterprise,2,3,0,7,1,11,4,1,1,2,0,0,NULL,0,1,0,0,0,0,1,2,0
998395,201609,201605,201610,1,4,Team,Professional,1,7,201,5,3,2596,4,1,1,7,1,0,NULL,0,0,0,1,0,0,1,6,954
998482,201606,201605,201607,1,1,Essential,Professional,2,3,26,6,1,32,4,1,1,0,0,0,NULL,1,1,0,0,0,NULL,NULL,1,188
998800,201610,201606,201611,1,4,Essential,Team,1,2,NULL,6,1,5447,4,1,1,0,1,0,NULL,1,1,0,0,0,0,1,0,17292
999079,201609,201605,201610,1,4,Team,Professional,1,4,195,7,1,1,5,1,1,2,1,0,NULL,0,1,0,0,0,0,1,3,12
999736,201610,201606,201611,1,4,Team,Professional,1,3,0,10,1,101,19,1,8,0,1,0,NULL,0,1,0,1,0,0,1,7,28
999955,201607,201606,201608,1,1,Essential,Team,1,1,41,6,1,47,4,2,1,1,1,0,NULL,0,1,0,0,0,0,1,1,42
1000212,201608,201605,201609,1,3,Team,Professional,1,1,34,7,1,20,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,2,4
1000684,201610,201605,201611,1,5,Essential,Team,1,3,36,6,1,314,4,1,1,3,1,0,1,1,1,0,0,0,0,1,1,2054
1000948,201608,201606,201609,1,2,Team,Professional,1,2,0,7,1,54,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,2,72
1001862,201606,201605,201607,1,1,Team,Professional,1,1,34,6,1,35,20,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,196
1002008,201608,201606,201609,1,2,Essential,Professional,2,6,264,6,1,448,3,1,1,0,0,0,NULL,0,0,0,1,0,0,1,1,894
1002058,201610,201606,201611,1,4,Professional,Enterprise,1,1,49,7,0,247,13,1,2,0,0,0,NULL,0,0,1,1,0,NULL,NULL,1,463
1002292,201608,201605,201609,1,3,Essential,Team,1,1,16,6,1,154,11,2,1,2,1,0,NULL,0,1,0,0,0,1,1,0,382
1002677,201610,201605,201611,1,5,Professional,Enterprise,1,1,66,5,1,20,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,0
1002939,201608,201606,201609,1,2,Essential,Team,1,2,6,6,1,2,4,2,1,0,0,0,NULL,0,1,0,0,0,0,1,1,215
1003090,201608,201606,201609,1,2,Team,Professional,1,2,31,0,1,116,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,848
1003723,201608,201605,201609,1,3,Team,Professional,1,3,76,7,1,138,4,2,1,0,1,0,NULL,1,1,0,1,0,0,1,1,56
1003949,201609,201606,201610,1,3,Team,Professional,1,3,48,7,2,26,5,1,35,1,1,0,NULL,0,1,0,0,0,1,1,0,145
1004228,201609,201607,201610,1,2,Essential,Team,1,1,16,6,1,2,4,1,2,0,0,0,NULL,0,0,0,1,0,NULL,NULL,0,NULL
1004662,201609,201605,201610,1,4,Professional,Enterprise,1,4,120,10,1,385,4,2,1,1,0,0,1,0,1,0,0,0,NULL,NULL,2,3536
1004970,201607,201605,201608,1,2,Essential,Team,1,3,35,6,1,76,10,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,270
1005394,201608,201605,201609,1,3,Team,Professional,1,4,136,13,2,454,4,1,3,9,1,0,NULL,0,1,0,1,0,0,1,2,114
1006010,201610,201606,201611,1,4,Essential,Team,1,2,9,6,1,47,4,1,5,0,1,0,NULL,0,1,0,0,0,0,1,0,9
1006032,201610,201606,201611,1,4,Essential,Team,1,2,11,6,1,169,5,1,1,0,1,0,NULL,0,1,0,1,0,0,1,1,400
1006177,201609,201606,201610,1,3,Team,Professional,1,4,120,12,2,1080,6,4,217,12,0,0,NULL,1,1,0,0,1,0,1,0,142
1006883,201608,201606,201609,1,2,Essential,Team,1,3,40,6,1,161,4,2,1,3,0,0,NULL,0,0,0,0,0,NULL,NULL,0,58
1006948,201608,201606,201609,1,2,Essential,Team,1,3,48,2,2,19,15,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,1036
1007085,201609,201605,201610,1,4,Team,Professional,1,1,68,7,1,57,6,1,1,3,1,0,NULL,0,1,0,0,0,0,1,2,296
1007830,201608,201606,201609,1,2,Professional,Enterprise,1,3,160,8,1,39,4,1,1,2,1,1,NULL,0,1,0,0,0,0,1,3,603
1007897,201608,201605,201609,1,3,Essential,Team,1,2,47,6,1,320,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,280
1009242,201607,201606,201608,1,1,Essential,Team,1,1,14,6,1,31,6,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,4
1009645,201608,201605,201608,1,3,Essential,Team,1,4,0,2,2,712,5,1,4,3,1,0,NULL,0,1,0,0,0,0,1,0,32
1009684,201608,201606,201609,1,2,Team,Professional,1,9,11,10,2,177,4,3,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,176
1009709,201608,201605,201609,1,3,Essential,Team,1,2,66,6,1,4,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,44
1010140,201608,201606,201609,1,2,Essential,Team,1,1,14,6,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,1
1010541,201610,201606,201611,1,4,Essential,Team,1,1,52,6,1,1,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,24
1010691,201610,201606,201611,1,4,Team,Professional,1,1,34,7,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,93
1011711,201608,201607,201609,1,1,Essential,Team,1,1,16,6,1,15,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,1,NULL
1011830,201610,201606,201611,1,4,Essential,Team,1,1,14,6,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
1011888,201609,201606,201610,1,3,Essential,Team,1,1,14,6,1,58,6,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,56
1012242,201610,201607,201611,1,3,Team,Professional,1,2,0,7,1,356,4,2,1,0,0,0,NULL,0,1,0,1,0,0,1,2,528
1012328,201608,201606,201609,1,2,Team,Professional,1,6,204,8,6,863,6,2,1,9,1,0,NULL,0,0,0,1,0,0,1,4,2524
1012561,201609,201606,201610,1,3,Essential,Team,1,12,16,6,1,3,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,2
1012664,201609,201607,201610,1,2,Essential,Team,1,2,28,6,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,2
1012864,201608,201606,201609,1,2,Professional,Enterprise,1,1,66,12,3,999,7,2,6,6,1,0,1,0,1,1,1,0,1,1,0,571
1013180,201607,201605,201608,1,2,Essential,Team,1,2,32,6,1,13,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
1013266,201610,201605,201611,1,5,Essential,Team,1,1,16,6,1,2478,9,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,156
1013281,201610,201606,201611,1,4,Essential,Team,1,1,13,6,1,34,4,1,1,0,1,0,NULL,0,0,0,0,0,0,1,0,0
1013328,201609,201606,201610,1,3,Essential,Team,1,5,90,6,1,18,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,0
1013619,201607,201606,201608,1,1,Essential,Team,1,3,39,6,1,17,5,1,1,0,0,0,NULL,1,1,0,1,0,NULL,NULL,1,58
1013840,201608,201606,201609,1,2,Team,Professional,1,1,0,7,1,4,16,1,2,1,0,0,NULL,0,0,0,1,0,NULL,NULL,1,372
1014124,201609,201606,201610,1,3,Professional,Enterprise,1,3,0,5,1,134,4,2,1,2,0,0,NULL,1,1,1,1,0,NULL,NULL,0,2172
1014263,201610,201606,201611,1,4,Essential,Team,1,5,33,6,1,339,10,1,1,2,0,0,NULL,0,1,0,1,0,0,1,0,493
1014574,201609,201606,201610,1,3,Team,Professional,1,5,0,2,1,1008,23,1,0,1,0,0,NULL,1,1,0,0,0,NULL,NULL,3,42316
1014916,201610,201606,201611,1,4,Team,Professional,1,7,25,7,1,3,4,7,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,64
1015429,201606,201605,201607,1,1,Team,Enterprise,2,1,-32,9,1,18,4,1,3,0,1,0,NULL,0,1,0,0,0,0,1,4,12720
1015701,201607,201606,201608,1,1,Team,Professional,1,4,11,6,1,2,4,1,2,0,1,0,NULL,0,0,0,0,0,1,1,2,NULL
1016044,201606,201605,201607,1,1,Essential,Team,1,2,32,6,1,14,4,1,3,1,1,0,NULL,0,0,0,0,0,0,1,0,3
1016099,201609,201606,201610,1,3,Team,Professional,1,5,170,7,1,313,39,1,1,0,0,0,NULL,0,1,0,0,0,0,1,2,5816
1016132,201608,201606,201609,1,2,Essential,Team,1,1,16,6,1,17,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,1,14
1016202,201610,201606,201611,1,4,Essential,Team,1,3,0,3,1,58,6,1,1,0,1,0,NULL,0,0,0,0,0,0,1,2,608
1016842,201609,201606,201610,1,3,Team,Professional,1,7,238,6,2,26,7,3,33,0,1,0,NULL,0,0,0,0,0,0,1,3,249
1016986,201607,201606,201608,1,1,Essential,Team,1,1,16,6,1,2,7,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,180
1017310,201608,201606,201609,1,2,Essential,Team,1,1,14,6,1,2,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,NULL
1017836,201608,201606,201609,1,2,Essential,Team,1,1,14,6,1,7,5,1,1,0,0,0,NULL,0,1,0,0,0,1,1,1,79
1017917,201608,201607,201609,1,1,Team,Professional,1,3,NULL,7,1,6,4,1,3,0,0,0,NULL,0,1,0,0,0,0,1,0,0
1018087,201606,201605,201607,1,1,Team,Professional,1,5,234,8,1,909,8,2,1,0,1,0,NULL,0,1,0,0,0,0,1,4,6648
1018290,201607,201606,201608,1,1,Team,Professional,1,7,267,6,1,174,2,4,1,1,0,0,NULL,0,0,0,1,0,NULL,NULL,0,152
1018423,201607,201606,201608,1,1,Essential,Team,1,1,33,6,1,2,4,1,1,0,0,0,NULL,1,0,0,0,0,NULL,NULL,0,NULL
1018466,201607,201606,201608,1,1,Team,Professional,1,5,170,6,1,23,4,1,1,9,0,0,NULL,0,0,0,0,0,0,1,2,1162
1018531,201610,201606,201611,1,4,Team,Professional,1,3,99,7,2,310,2,1,38,2,1,0,NULL,0,0,0,1,0,1,1,1,242
1018774,201607,201606,201608,1,1,Team,Professional,1,7,266,14,1,231,4,1,20,16,0,0,NULL,0,0,0,0,0,0,1,3,726
1019176,201610,201607,201611,1,3,Team,Professional,1,1,24,6,1,0,4,2,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
1019833,201609,201606,201610,1,3,Professional,Enterprise,1,1,50,7,1,2,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,0,NULL
1020296,201606,201605,201607,1,1,Essential,Team,1,4,39,6,1,14,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,4
1020352,201608,201606,201609,1,2,Essential,Team,1,3,42,6,1,4,4,1,2,0,1,0,NULL,0,0,0,0,0,0,1,0,65
1020383,201609,201606,201610,1,3,Essential,Team,1,6,102,6,1,228,4,1,2,3,0,0,NULL,0,1,0,0,0,NULL,NULL,1,16
1020554,201608,201607,201609,1,1,Professional,Enterprise,1,5,396,14,2,1192,5,3,0,10,0,0,NULL,0,1,1,1,0,NULL,NULL,2,160
1021219,201609,201608,201610,1,1,Team,Professional,1,2,229,8,1,2,4,2,2,3,1,0,NULL,0,0,0,0,0,0,1,0,0
1021318,201608,201606,201608,1,2,Team,Professional,1,4,136,6,1,186,4,1,10,0,1,0,NULL,0,1,0,1,0,1,1,1,12
1022138,201608,201606,201609,1,2,Professional,Enterprise,1,14,924,10,1,11,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,2,NULL
1022695,201608,201606,201609,1,2,Essential,Team,1,3,48,4,1,2,7,1,2,0,0,0,NULL,0,1,0,0,0,0,1,0,1
1022938,201608,201606,201609,1,2,Essential,Team,1,1,NULL,6,1,64,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,4
1023217,201607,201606,201608,1,1,Essential,Professional,2,1,44,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,3
1023978,201610,201607,201611,1,3,Team,Professional,1,1,0,7,1,138,4,1,29,1,1,0,NULL,0,1,0,0,0,1,1,1,4
1024416,201609,201606,201610,1,3,Team,Professional,1,4,170,4,2,143,10,4,4,1,1,0,NULL,0,1,0,0,0,0,1,5,2965
1024831,201608,201606,201609,1,2,Essential,Team,1,4,64,6,1,33,12,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,77
1025550,201608,201607,201609,1,1,Essential,Team,1,1,14,6,1,90,6,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,99
1025783,201609,201606,201610,1,3,Team,Professional,1,5,210,7,2,16,4,3,1,0,1,0,NULL,0,0,0,0,0,0,1,0,60
1025954,201610,201606,201611,1,4,Team,Professional,1,5,204,15,1,1519,14,1,914,3,1,1,1,1,1,1,1,0,1,1,1,208
1026124,201608,201606,201609,1,2,Essential,Professional,2,4,6,6,1,23,4,1,1,0,1,0,NULL,0,1,0,0,0,1,1,1,0
1026463,201610,201608,201611,1,2,Team,Professional,1,1,68,6,1,1074,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,0
1026478,201610,201606,201611,1,4,Team,Professional,1,3,175,8,3,342,4,3,92,1,0,0,NULL,0,1,0,0,0,0,1,0,101
1027149,201609,201607,201610,1,2,Essential,Team,1,3,46,6,1,67,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,138
1027254,201608,201607,201609,1,1,Team,Professional,1,2,68,3,3,15,11,2,1,0,1,0,NULL,0,1,0,1,0,1,1,0,297
1028454,201608,201607,201609,1,1,Essential,Team,1,1,46,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,4
1028551,201609,201606,201610,1,3,Essential,Team,1,3,42,6,1,106,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,78
1029004,201608,201606,201609,1,2,Team,Professional,1,8,534,8,1,738,4,2,3,3,1,0,NULL,1,1,0,0,0,1,1,1,144
1029164,201610,201608,201611,1,2,Essential,Team,1,5,123,6,1,14,4,1,1,2,1,0,NULL,0,0,0,0,0,0,1,0,5
1030320,201609,201607,201610,1,2,Professional,Enterprise,1,1,191,9,1,8,4,1,1,2,0,0,NULL,1,1,0,1,0,0,1,3,NULL
1030343,201609,201607,201610,1,2,Essential,Team,1,8,127,6,1,14,4,1,2,0,0,0,NULL,0,1,0,1,0,0,1,1,622
1030949,201610,201606,201611,1,4,Essential,Team,1,6,92,6,1,652,4,1,1,6,1,0,NULL,0,0,0,0,0,0,1,0,58
1031075,201610,201609,201611,1,1,Professional,Enterprise,1,2,-4,7,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,0
1031264,201609,201607,201610,1,2,Essential,Enterprise,3,1,116,8,1,44,4,1,2,5,1,0,NULL,0,0,0,0,0,1,1,8,0
1031401,201608,201606,201609,1,2,Team,Professional,1,25,-212,3,0,450753,19,3,1,4,1,0,NULL,0,1,0,1,0,1,1,2,7796
1032082,201610,201607,201611,1,3,Team,Professional,1,4,71,22,2,1084,4,1,5,0,0,0,NULL,0,0,0,0,0,0,1,1,695
1032240,201609,201606,201610,1,3,Essential,Team,1,3,38,6,1,5,12,1,1,1,1,0,NULL,0,0,0,0,0,0,1,0,NULL
1033034,201610,201606,201611,1,4,Team,Enterprise,2,4,NULL,20,12,383,5,1,1,1,1,0,NULL,1,0,0,0,0,1,1,0,62
1034827,201609,201607,201610,1,2,Professional,Enterprise,1,1,39,7,1,2,4,1,2,0,1,1,NULL,0,0,0,0,0,1,1,0,NULL
1035035,201608,201606,201609,1,2,Essential,Team,1,3,0,6,1,638,5,1,1,2,1,0,NULL,0,1,0,0,0,0,1,1,932
1035897,201610,201609,201610,1,1,Essential,Professional,2,6,-7,6,1,43,4,5,2,1,1,0,NULL,0,1,0,0,0,0,1,1,20
1035930,201609,201607,201610,1,2,Team,Professional,1,2,0,9,1,74,4,1,11,0,0,0,NULL,1,1,0,1,0,0,1,1,496
1036200,201608,201607,201609,1,1,Essential,Team,1,2,7,6,1,18,4,1,1,1,1,0,NULL,0,1,0,0,0,1,1,1,0
1036386,201610,201607,201611,1,3,Essential,Team,1,2,28,6,1,4,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,190
1036691,201609,201607,201610,1,2,Team,Professional,1,6,86,9,3,23,5,4,2,5,1,0,NULL,0,1,0,0,0,0,1,2,16
1036851,201609,201608,201610,1,1,Professional,Enterprise,1,4,202,7,1,2,4,1,1,1,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
1037061,201610,201607,201611,1,3,Essential,Team,1,5,80,6,1,210,35,3,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,181
1037133,201609,201607,201610,1,2,Team,Professional,1,7,130,9,1,151,11,3,1,0,1,0,NULL,0,1,0,0,0,1,1,1,174
1037190,201608,201607,201609,1,1,Essential,Professional,2,1,44,6,1,15,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,26
1037411,201609,201607,201610,1,2,Essential,Professional,2,1,0,6,1,2340,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,916
1037811,201609,201607,201610,1,2,Team,Professional,1,15,0,7,3,151,4,4,16,0,1,0,NULL,0,1,0,1,0,1,1,2,446
1038168,201609,201607,201610,1,2,Team,Professional,1,3,295,3,1,231,4,4,215,2,0,0,1,0,1,0,0,0,0,1,0,0
1038616,201609,201608,201610,1,1,Team,Professional,1,2,68,8,1,3,4,1,1,0,1,0,NULL,0,0,0,0,0,1,1,1,6
1038783,201610,201608,201611,1,2,Essential,Professional,2,2,100,6,1,6,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,18
1039749,201608,201607,201609,1,1,Team,Professional,1,5,412,10,1,22,4,4,5,0,1,0,NULL,0,1,0,0,0,1,1,1,2
1039919,201608,201607,201609,1,1,Essential,Professional,2,2,100,6,1,4,4,1,1,0,0,0,NULL,1,1,0,0,0,0,1,1,32
1040875,201610,201607,201611,1,3,Essential,Team,1,3,48,6,1,6,4,1,1,0,0,0,NULL,0,0,0,0,0,0,1,0,143
1041329,201607,201606,201608,1,1,Team,Professional,1,2,0,7,1,20,5,1,1,0,0,0,NULL,1,0,0,0,0,0,NULL,0,608
1041601,201609,201607,201610,1,2,Team,Enterprise,2,4,400,2,0,26500,2,1,1,1,1,0,NULL,0,0,0,0,0,1,1,0,96
1042590,201610,201607,201611,1,3,Essential,Team,1,1,28,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
1043110,201609,201606,201610,1,3,Team,Professional,1,13,0,11,1,5772,12,16,308,0,0,0,NULL,1,0,0,0,0,0,1,2,5104
1043366,201609,201608,201610,1,1,Essential,Team,1,1,14,6,1,2,4,1,2,0,1,0,NULL,0,0,0,0,0,0,1,0,NULL
1043912,201610,201608,201611,1,2,Team,Professional,1,1,37,7,1,346,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,3,462
1044983,201608,201607,201609,1,1,Essential,Team,1,16,224,6,1,484,20,2,1,4,1,0,NULL,0,1,0,0,0,0,1,1,115
1045948,201608,201607,201609,1,1,Essential,Team,1,1,16,6,1,47,4,1,0,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,86
1046040,201608,201606,201609,1,2,Essential,Team,1,3,-38,11,1,47,4,1,1,0,1,0,NULL,1,0,0,0,0,1,1,1,0
1046334,201609,201607,201610,1,2,Essential,Team,1,1,33,6,1,33,41,1,2,0,1,0,NULL,0,1,0,0,0,0,1,1,13
1047724,201607,201606,201608,1,1,Team,Professional,1,7,120,7,1,2,4,1,2,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,1
1047980,201609,201607,201610,1,2,Essential,Team,1,1,16,6,1,2,4,1,1,0,1,0,NULL,0,1,0,0,0,0,1,0,NULL
1048682,201608,201607,201609,1,1,Essential,Team,1,1,48,7,2,7,4,1,1,0,0,1,1,1,1,1,1,0,NULL,NULL,0,11
1048763,201607,201606,201608,1,1,Essential,Team,1,2,98,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
1049227,201608,201607,201609,1,1,Team,Professional,1,5,133,7,1,62,6,2,21,2,1,0,1,0,1,0,1,0,0,1,4,260
1049583,201608,201607,201609,1,1,Essential,Professional,2,4,56,6,1,15,28,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,0,81
1050536,201610,201608,201611,1,2,Team,Professional,1,4,202,13,2,141,4,3,22,3,0,0,NULL,0,0,0,1,0,NULL,NULL,3,117
1050585,201608,201607,201609,1,1,Essential,Professional,2,7,232,6,1,3,4,2,1,1,0,0,NULL,0,0,0,0,0,0,1,0,148
1050843,201610,201606,201611,1,4,Essential,Team,1,1,14,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
1051092,201610,201607,201611,1,3,Essential,Professional,2,1,38,6,1,238,4,1,1,0,0,0,NULL,0,1,0,0,0,0,1,1,42
1051349,201607,201606,201607,1,1,Essential,Team,1,2,84,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,0
1051388,201609,201607,201610,1,2,Team,Professional,1,4,136,8,1,8,4,1,4,0,1,0,NULL,0,1,0,0,0,1,1,1,38
1052805,201610,201607,201611,1,3,Professional,Enterprise,1,4,147,11,6,1410,18,6,1,0,1,0,NULL,1,1,0,0,0,1,1,1,2854
1053003,201609,201608,201610,1,1,Essential,Team,1,1,16,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,2
1053512,201609,201607,201610,1,2,Essential,Professional,2,1,38,6,1,983,4,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,1212
1056996,201608,201607,201609,1,1,Team,Professional,1,2,9,7,1,131,4,3,1,0,0,0,NULL,0,0,0,0,0,0,1,0,22
1058227,201609,201608,201610,1,1,Team,Professional,1,5,210,8,2,13,3,1,1,0,0,0,NULL,0,1,0,0,0,NULL,NULL,2,8
1059145,201610,201608,201611,1,2,Essential,Team,1,5,NULL,6,1,8,4,1,3,0,0,0,NULL,0,1,0,0,0,NULL,NULL,1,43
1060465,201609,201608,201610,1,1,Professional,Enterprise,1,1,0,6,4,5933,10,1,1,6,1,0,1,0,1,1,1,1,0,1,1,640
1061321,201609,201608,201610,1,1,Essential,Professional,2,8,-13,6,1,1509,0,1,8,4,0,0,NULL,0,0,0,0,0,NULL,NULL,0,310
1061829,201609,201607,201610,1,2,Professional,Enterprise,1,7,0,20,4,1851,3,2,824,21,0,0,1,0,0,0,1,0,NULL,NULL,2,18
1061850,201610,201607,201611,1,3,Team,Professional,1,5,170,7,2,1323,28,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,1,636
1063637,201610,201608,201611,1,2,Essential,Team,1,2,28,6,1,2,5,1,1,0,0,0,NULL,0,1,0,0,0,0,1,0,74
1064033,201609,201607,201610,1,2,Essential,Team,1,2,9,6,1,2,4,1,1,0,0,0,NULL,0,0,0,0,0,NULL,NULL,0,NULL
