ID,ID,Address,Latitude,Longitude,SalePrice,IsAStudio,Beds,Baths,Size,SizeUnit,LotSize,LotSizeUnit,BuiltInYear,YearOfSale,MonthOfSale,DayOfSale,WeekDayOfSale
387,15146704,"62-64 San Jose Ave, San Francisco, CA",37754174,-122421710,1.8,True,,,2720.0,sqft,1742.0,sqft,1922.0,2015,11,25,<built-in method weekday of Timestamp object at 0x109966f50>
388,15146876,"934 Shotwell St, San Francisco, CA",37752854,-122415524,0.6155,False,,1.0,1590.0,sqft,4896.0,sqft,1900.0,2015,12,18,<built-in method weekday of Timestamp object at 0x109966ed0>
389,15147178,"456 Elizabeth St, San Francisco, CA",37752523,-122431083,2.25,False,2.0,2.0,1410.0,sqft,2905.0,sqft,1934.0,2015,11,10,<built-in method weekday of Timestamp object at 0x109966e50>
390,15147213,"1059 Noe St, San Francisco, CA",37752026,-122431666,2.5,False,3.0,2.5,2545.0,sqft,2269.0,sqft,1912.0,2015,12,23,<built-in method weekday of Timestamp object at 0x109966dd0>
391,15147285,"533 Elizabeth St, San Francisco, CA",37751929,-122432815,1.88,False,4.0,3.0,1744.0,sqft,2850.0,sqft,1955.0,2015,12,18,<built-in method weekday of Timestamp object at 0x109966d50>
392,15147343,"643 Natoma St, San Francisco, CA",37777525,-122410787,0.875,False,2.0,1.0,875.0,sqft,,,1910.0,2015,12,17,<built-in method weekday of Timestamp object at 0x109966cd0>
393,15147378,"180 7th St # 408, San Francisco, CA",37778082,-122410082,0.55,False,1.0,1.0,470.0,sqft,,,1992.0,2015,12,31,<built-in method weekday of Timestamp object at 0x109966c50>
394,15147481,"469 Clementina St APT 12, San Francisco, CA",37779336,-122405351,0.65,False,1.0,1.0,600.0,sqft,,,1993.0,2015,12,11,<built-in method weekday of Timestamp object at 0x109966bd0>
395,15147528,"75 Folsom St APT 801, San Francisco, CA",37789800,-122389765,1.55,False,2.0,2.0,1287.0,sqft,,,1991.0,2015,12,9,<built-in method weekday of Timestamp object at 0x109966b50>
396,15147628,"81 Lansing St APT 410, San Francisco, CA",37785651,-122394030,0.778,False,1.0,1.0,855.0,sqft,,,1995.0,2015,12,29,<built-in method weekday of Timestamp object at 0x109966ad0>
397,15147936,"271 Clara St # 2, San Francisco, CA",37778136,-122403785,0.8,False,1.0,1.0,985.0,sqft,1685.0,sqft,1907.0,2015,12,31,<built-in method weekday of Timestamp object at 0x109966a50>
398,15147987,"130A Langton St # A, San Francisco, CA",37775760,-122407960,0.75,False,2.0,1.5,1000.0,sqft,,,1906.0,2015,12,14,<built-in method weekday of Timestamp object at 0x1099669d0>
399,15147990,"134 Langton St, San Francisco, CA",37775715,-122407900,0.765,False,2.0,1.5,1000.0,sqft,,,1906.0,2015,11,25,<built-in method weekday of Timestamp object at 0x109966950>
400,15148102,"461 2nd St APT T354, San Francisco, CA",37783699,-122393590,0.62,False,1.0,1.0,619.0,sqft,,,1907.0,2015,12,9,<built-in method weekday of Timestamp object at 0x1099668d0>
401,15148103,"461 2nd St APT T355, San Francisco, CA",37783699,-122393590,0.303,False,1.0,1.0,653.0,sqft,,,1907.0,2015,12,9,<built-in method weekday of Timestamp object at 0x109966850>
402,15148222,"201 Harrison St APT 407, San Francisco, CA",37787585,-122390480,0.525,True,,1.0,410.0,sqft,,,1991.0,2015,12,29,<built-in method weekday of Timestamp object at 0x1099667d0>
403,15148444,"38 Bryant St APT 606, San Francisco, CA",37787466,-122388980,0.65,False,1.0,1.0,582.0,sqft,,,1994.0,2015,12,21,<built-in method weekday of Timestamp object at 0x109966750>
404,15148570,"403 Main St APT 313N, San Francisco, CA",37788008,-122389643,0.81,False,1.0,1.0,811.0,sqft,,,1997.0,2015,11,23,<built-in method weekday of Timestamp object at 0x1099666d0>
405,15148755,"39 Boardman Pl APT 101, San Francisco, CA",37774794,-122402799,0.905,False,1.0,1.5,1255.0,sqft,,,1996.0,2015,11,20,<built-in method weekday of Timestamp object at 0x109966650>
406,15148821,"354-358 Utah St, San Francisco, CA",37765066,-122406787,1.04,False,5.0,3.0,4350.0,sqft,2500.0,sqft,1908.0,2015,12,10,<built-in method weekday of Timestamp object at 0x1099665d0>
407,15148902,"456 Kansas St, San Francisco, CA",37764050,-122403778,1.75,False,6.0,2.0,2546.0,sqft,2500.0,sqft,1900.0,2015,12,22,<built-in method weekday of Timestamp object at 0x109966550>
408,15149005,"251-253 Missouri St, San Francisco, CA",37763202,-122396270,1e-06,False,7.0,6.0,2904.0,sqft,2482.0,sqft,1900.0,2015,12,23,<built-in method weekday of Timestamp object at 0x1099664d0>
409,15149093,"548 Rhode Island St, San Francisco, CA",37762814,-122402695,1.77,False,2.0,1.0,1025.0,sqft,2495.0,sqft,1938.0,2015,12,10,<built-in method weekday of Timestamp object at 0x109966450>
410,15149454,"362-364 Connecticut St, San Francisco, CA",37761690,-122397727,1.8,False,4.0,3.5,1725.0,sqft,2495.0,sqft,1907.0,2015,11,25,<built-in method weekday of Timestamp object at 0x1099663d0>
411,15149547,"361 Texas St, San Francisco, CA",37761845,-122395171,2.3,False,3.0,2.0,2080.0,sqft,2495.0,sqft,1906.0,2016,2,10,<built-in method weekday of Timestamp object at 0x109966350>
412,15149594,"730-732 Tennessee St, San Francisco, CA",37762502,-122389995,2.9,False,,2.0,2270.0,sqft,2495.0,sqft,1900.0,2015,12,22,<built-in method weekday of Timestamp object at 0x1099662d0>
413,15149654,"1324 20th St, San Francisco, CA",37760291,-122394893,1.32,False,2.0,1.0,1000.0,sqft,1646.0,sqft,1925.0,2015,12,11,<built-in method weekday of Timestamp object at 0x109966250>
414,15149977,"734 Vermont St, San Francisco, CA",37759734,-122404338,0.2325,False,,2.0,2360.0,sqft,2495.0,sqft,1907.0,2015,12,16,<built-in method weekday of Timestamp object at 0x1099661d0>
415,15150032,"725 Hampshire St, San Francisco, CA",37759765,-122407671,1.57,False,2.0,1.0,1740.0,sqft,2500.0,sqft,1900.0,2015,12,4,<built-in method weekday of Timestamp object at 0x109966150>
416,15150214,"2724 21st St, San Francisco, CA",37757795,-122409332,0.55,False,2.0,1.0,1250.0,sqft,1698.0,sqft,1900.0,2015,12,3,<built-in method weekday of Timestamp object at 0x1099660d0>
417,15150325,"900-904 Kansas St, San Francisco, CA",37758283,-122403228,1.58,False,,3.0,2795.0,sqft,2700.0,sqft,1913.0,2015,12,11,<built-in method weekday of Timestamp object at 0x109966050>
418,15150465,"825 Rhode Island St, San Francisco, CA",37759320,-122401735,1.75,False,4.0,3.5,2882.0,sqft,2495.0,sqft,1910.0,2015,11,25,<built-in method weekday of Timestamp object at 0x109964f50>
419,15150570,"817 Carolina St, San Francisco, CA",37758273,-122399694,1.27,False,3.0,1.0,1644.0,sqft,2495.0,sqft,1907.0,2015,12,4,<built-in method weekday of Timestamp object at 0x109964ed0>
420,15150777,"540 Texas St, San Francisco, CA",37759462,-122395570,2.16,False,2.0,4.0,1700.0,sqft,2700.0,sqft,1926.0,2015,12,17,<built-in method weekday of Timestamp object at 0x109964e50>
421,15150841,"632 Mississippi St, San Francisco, CA",37758382,-122394495,1.42,False,2.0,1.0,1100.0,sqft,2495.0,sqft,1922.0,2016,1,4,<built-in method weekday of Timestamp object at 0x109964dd0>
422,15151012,"961 San Bruno Ave, San Francisco, CA",37757433,-122404508,0.98,False,2.0,2.0,1297.0,sqft,1920.0,sqft,1927.0,2015,12,31,<built-in method weekday of Timestamp object at 0x109964d50>
423,15151054,"948 Hampshire St, San Francisco, CA",37756888,-122407955,3.8,True,,1.0,1215.0,sqft,2495.0,sqft,1900.0,2015,12,4,<built-in method weekday of Timestamp object at 0x109964cd0>
424,15151294,"2874 23rd St, San Francisco, CA",37754595,-122409835,0.5625,False,,1.0,1167.0,sqft,2596.0,sqft,1900.0,2015,11,17,<built-in method weekday of Timestamp object at 0x109964c50>
425,15151407,"1052 Rhode Island St, San Francisco, CA",37756432,-122402082,0.85,False,,1.0,1080.0,sqft,2495.0,sqft,1927.0,2015,11,18,<built-in method weekday of Timestamp object at 0x109964bd0>
426,15151414,"1088 Rhode Island St, San Francisco, CA",37755952,-122402036,1.8,False,3.0,3.0,1550.0,sqft,2500.0,sqft,1912.0,2015,12,17,<built-in method weekday of Timestamp object at 0x109964b50>
427,15151520,"1015 Rhode Island St, San Francisco, CA",37756469,-122401462,2.0,False,4.0,4.0,2381.0,sqft,2613.0,sqft,1938.0,2015,11,30,<built-in method weekday of Timestamp object at 0x109964ad0>
428,15151740,"1129 Tennessee St, San Francisco, CA",37757301,-122388882,0.64,False,2.0,2.0,3479.0,sqft,2500.0,sqft,1989.0,2015,11,24,<built-in method weekday of Timestamp object at 0x109964a50>
429,15151938,"1248 Utah St, San Francisco, CA",37753647,-122405683,2.5,False,4.0,4.0,2770.0,sqft,2247.0,sqft,1915.0,2015,12,15,<built-in method weekday of Timestamp object at 0x1099649d0>
430,15152040,"2250 24th St APT 223, San Francisco, CA",37753905,-122402020,0.64,False,2.0,1.0,839.0,sqft,,,1989.0,2015,11,17,<built-in method weekday of Timestamp object at 0x109964950>
431,15152257,"2107-2109 24TH St, San Francisco, CA",37753108,-122400748,1.21,False,,2.0,1500.0,sqft,2500.0,sqft,1908.0,2015,12,21,<built-in method weekday of Timestamp object at 0x1099648d0>
432,15152280,"2127 24th St, San Francisco, CA",37753090,-122401105,0.875,False,,1.0,1345.0,sqft,,,1900.0,2015,12,1,<built-in method weekday of Timestamp object at 0x109964850>
433,15152307,"1315-1317 Kansas St, San Francisco, CA",37752990,-122402141,1.14,False,,2.0,2520.0,sqft,1875.0,sqft,1924.0,2015,12,15,<built-in method weekday of Timestamp object at 0x1099647d0>
434,15152389,"1251-1253 Hampshire St, San Francisco, CA",37752069,-122406936,0.68,False,,2.0,3020.0,sqft,2500.0,sqft,1925.0,2015,12,11,<built-in method weekday of Timestamp object at 0x109964750>
435,15153012,"118 Jerrold Ave, San Francisco, CA",37728539,-122371160,0.8,False,3.0,2.0,1325.0,sqft,,,1989.0,2015,11,24,<built-in method weekday of Timestamp object at 0x1099646d0>
436,15153517,"19 Rebecca Ln, San Francisco, CA",37737383,-122382397,0.61,False,2.0,2.0,1210.0,sqft,871.0,sqft,1992.0,2015,11,23,<built-in method weekday of Timestamp object at 0x109964650>
437,15153559,"1314 Palou Ave, San Francisco, CA",37731189,-122385454,0.78,False,4.0,3.0,1275.0,sqft,2613.0,sqft,1941.0,2015,11,17,<built-in method weekday of Timestamp object at 0x1099645d0>
438,15153617,"1087 Palou Ave, San Francisco, CA",37728354,-122381454,0.43,False,3.0,2.0,1452.0,sqft,1873.0,sqft,1900.0,2016,2,11,<built-in method weekday of Timestamp object at 0x109964550>
439,15153741,"1371 Palou Ave, San Francisco, CA",37731344,-122386797,0.003,False,2.0,1.0,1000.0,sqft,2495.0,sqft,1900.0,2015,11,16,<built-in method weekday of Timestamp object at 0x1099644d0>
440,15153753,"1311 Palou Ave, San Francisco, CA",37730765,-122385777,0.875,True,,,2645.0,sqft,4996.0,sqft,1923.0,2016,1,11,<built-in method weekday of Timestamp object at 0x109964450>
441,15153811,"1386 Revere Ave, San Francisco, CA",37729593,-122385972,0.65,False,,1.0,1255.0,sqft,2495.0,sqft,1954.0,2015,11,23,<built-in method weekday of Timestamp object at 0x1099643d0>
442,15153857,"1243 Quesada Ave, San Francisco, CA",37728318,-122383131,0.61,False,2.0,1.0,1250.0,sqft,2613.0,sqft,1927.0,2016,1,4,<built-in method weekday of Timestamp object at 0x109964350>
443,15153995,"1480 Shafter Ave, San Francisco, CA",37729988,-122388333,0.5,False,2.0,1.0,952.0,sqft,2613.0,sqft,1926.0,2015,12,15,<built-in method weekday of Timestamp object at 0x1099642d0>
444,15154015,"1401 Shafter Ave, San Francisco, CA",37728789,-122387291,0.755,False,2.0,2.0,1412.0,sqft,2613.0,sqft,1929.0,2015,12,17,<built-in method weekday of Timestamp object at 0x109964250>
445,15154183,"1459-1461 Thomas Ave, San Francisco, CA",37728719,-122388835,0.655,False,6.0,3.0,1950.0,sqft,2500.0,sqft,1900.0,2015,12,23,<built-in method weekday of Timestamp object at 0x1099641d0>
446,15154370,"1201 Egbert Ave, San Francisco, CA",37720438,-122389171,0.41,False,,1.0,1157.0,sqft,2000.0,sqft,1925.0,2015,12,11,<built-in method weekday of Timestamp object at 0x109964150>
447,15154657,"884 Ingerson Ave, San Francisco, CA",37718050,-122390617,0.85,False,5.0,3.0,1789.0,sqft,2613.0,sqft,1964.0,2016,2,4,<built-in method weekday of Timestamp object at 0x1099640d0>
448,15154660,"991 Hollister Ave, San Francisco, CA",37718354,-122390556,0.525,False,3.0,1.0,1062.0,sqft,2500.0,sqft,1917.0,2015,11,25,<built-in method weekday of Timestamp object at 0x109964050>
449,15154832,"1027 Ingerson Ave, San Francisco, CA",37719206,-122393725,0.375,False,3.0,2.0,1430.0,sqft,2500.0,sqft,1929.0,2015,11,13,<built-in method weekday of Timestamp object at 0x109976f50>
450,15154997,"76 Jennings Ct, San Francisco, CA",37717061,-122397018,0.575,False,3.0,2.0,1212.0,sqft,,,1995.0,2015,11,18,<built-in method weekday of Timestamp object at 0x109976ed0>
451,15155000,"1 Jennings Ct, San Francisco, CA",37717794,-122397510,0.74,False,3.0,2.0,1310.0,sqft,,,1995.0,2016,1,14,<built-in method weekday of Timestamp object at 0x109976e50>
452,15155751,"1546 Innes Ave, San Francisco, CA",37739068,-122387681,0.665,False,2.0,2.0,1629.0,sqft,2500.0,sqft,1938.0,2015,11,10,<built-in method weekday of Timestamp object at 0x109976dd0>
453,15156203,"1448 Oakdale Ave, San Francisco, CA",37733196,-122387320,0.86,False,3.0,2.0,2066.0,sqft,2500.0,sqft,1910.0,2015,12,4,<built-in method weekday of Timestamp object at 0x109976d50>
454,15156278,"1783 Newcomb Ave, San Francisco, CA",37736956,-122393362,0.68,False,2.0,1.0,1385.0,sqft,2500.0,sqft,1925.0,2015,12,17,<built-in method weekday of Timestamp object at 0x109976cd0>
455,15156378,"1740-1742 Palou Ave, San Francisco, CA",37735707,-122393424,0.18,False,,2.0,3073.0,sqft,2495.0,sqft,1950.0,2015,12,30,<built-in method weekday of Timestamp object at 0x109976c50>
456,15156497,"1455 Oakdale Ave, San Francisco, CA",37732869,-122387815,0.935,False,5.0,3.0,1594.0,sqft,2495.0,sqft,1964.0,2016,1,12,<built-in method weekday of Timestamp object at 0x109976bd0>
457,15156520,"1497 Palou Ave, San Francisco, CA",37732644,-122389092,0.905,False,4.0,3.0,1750.0,sqft,2500.0,sqft,1977.0,2015,11,20,<built-in method weekday of Timestamp object at 0x109976b50>
458,15156770,"2179 Quesada Ave, San Francisco, CA",37738219,-122400582,0.22,False,,1.0,,,2495.0,sqft,1900.0,2015,12,17,<built-in method weekday of Timestamp object at 0x109976ad0>
459,15156830,"250 Bayview Cir, San Francisco, CA",37734490,-122396289,0.765,False,2.0,2.0,1301.0,sqft,1845.0,sqft,1986.0,2015,12,8,<built-in method weekday of Timestamp object at 0x109976a50>
460,15157040,"1939 Quesada Ave, San Francisco, CA",37735715,-122396123,0.705,False,2.0,1.5,875.0,sqft,2831.0,sqft,1947.0,2015,11,13,<built-in method weekday of Timestamp object at 0x1099769d0>
461,15157054,"19 Bridgeview Dr, San Francisco, CA",37734200,-122394079,0.64,False,3.0,2.0,1092.0,sqft,2062.0,sqft,1944.0,2015,12,31,<built-in method weekday of Timestamp object at 0x109976950>
462,15157208,"1574 Shafter Ave, San Francisco, CA",37730968,-122390069,0.4,False,,1.0,1422.0,sqft,2495.0,sqft,1921.0,2015,12,18,<built-in method weekday of Timestamp object at 0x1099768d0>
463,15157264,"1731-1733 Revere Ave, San Francisco, CA",37732919,-122392787,0.553,False,,1.0,800.0,sqft,1500.0,sqft,1908.0,2015,12,11,<built-in method weekday of Timestamp object at 0x109976850>
464,15157891,"61 Waterville St, San Francisco, CA",37735270,-122402488,0.768,False,,7.0,1734.0,sqft,2495.0,sqft,1912.0,2015,12,22,<built-in method weekday of Timestamp object at 0x1099767d0>
465,15157943,"15 Scotia Ave, San Francisco, CA",37734337,-122401708,0.868,False,3.0,2.0,1482.0,sqft,2417.0,sqft,1936.0,2015,11,16,<built-in method weekday of Timestamp object at 0x109976750>
466,15158058,"2015 Thomas Ave, San Francisco, CA",37734273,-122398821,0.75,False,3.0,1.0,1512.0,sqft,2796.0,sqft,1941.0,2015,12,4,<built-in method weekday of Timestamp object at 0x1099766d0>
467,15158124,"2058 Thomas Ave, San Francisco, CA",37735148,-122399495,0.6,False,2.0,1.0,1222.0,sqft,1972.0,sqft,1941.0,2015,12,4,<built-in method weekday of Timestamp object at 0x109976650>
468,15158253,"1554 Van Dyke Ave, San Francisco, CA",37728891,-122391405,0.7,False,,1.0,1375.0,sqft,2495.0,sqft,1939.0,2015,12,21,<built-in method weekday of Timestamp object at 0x1099765d0>
469,15158905,"28 Williams Ave, San Francisco, CA",37729497,-122393183,0.66,False,2.0,2.0,1250.0,sqft,1250.0,sqft,1930.0,2016,1,3,<built-in method weekday of Timestamp object at 0x109976550>
470,15159016,"2076 Carroll Ave, San Francisco, CA",37730201,-122402046,0.197,False,,1.0,735.0,sqft,2495.0,sqft,1908.0,2015,12,17,<built-in method weekday of Timestamp object at 0x1099764d0>
471,15159044,"2091 Bancroft Ave, San Francisco, CA",37730545,-122402057,0.86,False,4.0,3.0,2350.0,sqft,2613.0,sqft,1992.0,2015,11,19,<built-in method weekday of Timestamp object at 0x109976450>
472,15159610,"3455 Keith St, San Francisco, CA",37719522,-122397995,0.403,False,,1.0,1125.0,sqft,1925.0,sqft,1924.0,2015,12,16,<built-in method weekday of Timestamp object at 0x1099763d0>
473,15159823,"630 Precita Ave, San Francisco, CA",37747591,-122408740,1.08,False,3.0,1.0,1675.0,sqft,3750.0,sqft,1905.0,2015,11,19,<built-in method weekday of Timestamp object at 0x109976350>
474,15159831,"684 Precita Ave, San Francisco, CA",37747997,-122407987,1.71,False,4.0,3.0,2459.0,sqft,2495.0,sqft,1913.0,2015,12,7,<built-in method weekday of Timestamp object at 0x1099762d0>
475,15159837,"1650-1652 Florida St, San Francisco, CA",37746900,-122409305,0.97,False,,2.0,2312.0,sqft,3125.0,sqft,1904.0,2015,12,1,<built-in method weekday of Timestamp object at 0x109976250>
476,15159894,"51 Mirabel Ave, San Francisco, CA",37746731,-122416518,1.32,False,2.0,1.0,875.0,sqft,3197.0,sqft,1900.0,2015,12,8,<built-in method weekday of Timestamp object at 0x1099761d0>
477,15159949,"256-258 Precita Ave, San Francisco, CA",37747136,-122414649,0.85,False,,2.0,1700.0,sqft,1873.0,sqft,1910.0,2015,11,30,<built-in method weekday of Timestamp object at 0x109976150>
478,15160348,"249 Mullen Ave, San Francisco, CA",37746969,-122407362,1.02,False,2.0,2.0,1275.0,sqft,1746.0,sqft,1907.0,2015,12,18,<built-in method weekday of Timestamp object at 0x1099760d0>
479,15160369,"123 Peralta Ave, San Francisco, CA",37747171,-122407400,1.22,False,2.0,1.0,800.0,sqft,1750.0,sqft,1908.0,2015,11,23,<built-in method weekday of Timestamp object at 0x109976050>
480,15160509,"233 Franconia St, San Francisco, CA",37745780,-122407425,1.59,False,3.0,,1594.0,sqft,4253.0,sqft,1964.0,2015,12,15,<built-in method weekday of Timestamp object at 0x109974f50>
481,15161351,"157 Winfield St, San Francisco, CA",37742237,-122418547,1.15,True,,,1375.0,sqft,1742.0,sqft,1907.0,2015,12,18,<built-in method weekday of Timestamp object at 0x109974ed0>
482,15161389,"199 Elsie St, San Francisco, CA",37741023,-122418609,0.9,False,,1.0,1010.0,sqft,1393.0,sqft,1931.0,2015,12,16,<built-in method weekday of Timestamp object at 0x109974e50>
483,15161653,"79 Bradford St, San Francisco, CA",37741748,-122409262,0.875,False,2.0,2.0,900.0,sqft,1751.0,sqft,1933.0,2015,12,2,<built-in method weekday of Timestamp object at 0x109974dd0>
484,15161660,"73 Carver St, San Francisco, CA",37742053,-122409855,1.52,False,3.0,2.0,1325.0,sqft,1750.0,sqft,1951.0,2015,11,30,<built-in method weekday of Timestamp object at 0x109974d50>
485,15161805,"183 Bocana St, San Francisco, CA",37740976,-122417224,1.1,False,,1.0,1275.0,sqft,2500.0,sqft,1922.0,2015,11,17,<built-in method weekday of Timestamp object at 0x109974cd0>
486,15161979,"3660 Folsom St, San Francisco, CA",37740726,-122413458,1.95,False,3.0,3.0,650.0,sqft,1750.0,sqft,1902.0,2015,12,1,<built-in method weekday of Timestamp object at 0x109974c50>
487,15162350,"204 Anderson St, San Francisco, CA",37740230,-122415369,1.43,False,2.0,2.0,1140.0,sqft,1746.0,sqft,1928.0,2015,12,2,<built-in method weekday of Timestamp object at 0x109974bd0>
488,15162353,"222 Anderson St, San Francisco, CA",37740024,-122415385,1.3,False,2.0,1.0,1280.0,sqft,1742.0,sqft,1906.0,2015,11,24,<built-in method weekday of Timestamp object at 0x109974b50>
489,15162638,"116 Eugenia Ave, San Francisco, CA",37741436,-122420620,0.975,False,2.0,1.0,1075.0,sqft,1751.0,sqft,1900.0,2015,11,24,<built-in method weekday of Timestamp object at 0x109974ad0>
